"species","site","awcA","phTotal","sandA","shcA","solumDepth","bio5","bio6","bio15","bio18","bio19","Lat","Long"
"spp916",883,17.097499,415.127502,70.017501,112.480003,985.530029,36.05,6.6058822,64.529411,0,168.882354,-29.52556414,116.0789485
"spp916",910,23.497499,479.320007,82.440002,521.984985,1247.704956,34.2911773,7.7,79,0,283.617645,-29.91299802,115.4983837
"spp916",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp916",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp916",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp916",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp916",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp916",915,30.28,444.285003,72.777496,133.184997,1094.122558,35.0147064,4.9676471,47.117645,0,122.676467,-30.19494908,118.0691823
"spp916",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp916",942,18.565,386.142486,69.667503,99.095001,1166.467529,34.54375,5.61875,55.4375,0,138.65625,-30.59024897,117.4919719
"spp916",915,30.28,444.285003,72.777496,133.184997,1094.122558,35.0147064,4.9676471,47.117645,0,122.676467,-30.19494908,118.0691823
"spp916",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp916",912,14.3175,398.744995,74.802497,134.752502,1182.362548,35.3151519,6.1121212,62.393939,0,165.575759,-30.03094065,116.5251987
"spp916",912,14.3175,398.744995,74.802497,134.752502,1182.362548,35.3151519,6.1121212,62.393939,0,165.575759,-30.03094065,116.5251987
"spp916",942,18.565,386.142486,69.667503,99.095001,1166.467529,34.54375,5.61875,55.4375,0,138.65625,-30.59024897,117.4919719
"spp916",911,20.61,421.119995,73.262496,258.777496,1150.939941,35.1588226,6.7823532,70.029411,0,210.117645,-29.97282779,116.0115308
"spp916",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp916",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp916",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp916",914,19.149999,348.149993,65.432502,109.964996,947.267517,35.3111114,5.5944442,53.388889,0,131.055557,-30.14200408,117.554039
"spp916",915,30.28,444.285003,72.777496,133.184997,1094.122558,35.0147064,4.9676471,47.117645,0,122.676467,-30.19494908,118.0691823
"spp916",938,20.854999,583.784973,81.474998,503.709991,1173.54248,31.9470581,7.8941177,82.588233,0,326.882354,-30.36021781,115.4284999
"spp916",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp916",1044,21.02,636.030029,76.514999,193.255004,957.830017,32.2648651,4.9297298,64.648651,0,202.48648,-32.38625667,117.2388193
"spp916",1029,50.7,651.462524,72.29,163.970001,782.607482,31.8939392,4.8424243,36.575756,0,134.787872,-32.18879943,119.9230747
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1046,15.779999,511.755004,66.957496,113.027496,936.257507,32.3441162,4.7911766,48.735294,0,143.941177,-32.49288277,118.2895809
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1044,21.02,636.030029,76.514999,193.255004,957.830017,32.2648651,4.9297298,64.648651,0,202.48648,-32.38625667,117.2388193
"spp916",1060,29.317073,623.164611,79.140243,401.347564,1088.938964,30.3533325,8.2666664,85.26667,0,491.06668,-32.66217518,115.5958737
"spp916",1061,23.6725,1160.55249,71.345001,193.054992,1045.85498,30.3257141,5.5714286,79.542854,0,554.771423,-32.72194106,116.1214719
"spp916",1061,23.6725,1160.55249,71.345001,193.054992,1045.85498,30.3257141,5.5714286,79.542854,0,554.771423,-32.72194106,116.1214719
"spp916",1060,29.317073,623.164611,79.140243,401.347564,1088.938964,30.3533325,8.2666664,85.26667,0,491.06668,-32.66217518,115.5958737
"spp916",1048,21.024999,525.034973,73.832496,151.684997,960.585021,32.05484,4.919355,38.774192,0,133.806457,-32.59243435,119.3422405
"spp916",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1047,17.362499,515.082519,75.752502,164.1875,981.474975,32.6157897,4.6763156,42,0,134.026321,-32.54354434,118.8156813
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp916",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp916",1028,45.237499,620.400024,77.904998,163.8125,896.872497,32.616217,4.5702701,40.594593,0,133.054046,-32.1419138,119.3981233
"spp916",1042,23.614999,948.549987,72.292503,217.815002,1061.319946,31.184848,6.1060607,79.090911,0,542.515136,-32.27258025,116.1900806
"spp916",1064,19.702499,682.210021,74.8675,176.992492,932.712524,31.1305541,4.9222221,53.527778,0,161.27777,-32.89064153,117.7014616
"spp916",1043,23.795,799.080017,77.739997,325.55249,1079.805053,32.2969696,4.6272727,73.121215,0,320.181823,-32.33029819,116.7141894
"spp916",1112,22.8525,1714.227539,66.824996,187.997497,1077.39746,27.3472229,6.2194442,69.833335,0,488.722229,-34.07269018,115.9123624
"spp916",1112,22.8525,1714.227539,66.824996,187.997497,1077.39746,27.3472229,6.2194442,69.833335,0,488.722229,-34.07269018,115.9123624
"spp916",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp916",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp916",1113,21.817499,1228.697509,67.557502,162.619995,1057.560058,27.952777,5.6138889,64.444442,0,372.638885,-34.13158489,116.4446945
"spp916",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",1111,22.18,1468.83496,71.964996,215.550003,959.960021,26.4558837,8.2941177,76,0,516,-34.01200704,115.3805928
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",1124,24.149999,1518.199951,66.989997,179.744995,1004.932495,26.4081085,6.724324,58.81081,0,415.027038,-34.64055864,116.9109513
"spp916",939,21.405,496.432495,76.434997,340.162506,1196.827514,33.9064514,6.6129035,74.322578,0,254.645156,-30.42031425,115.9435923
"spp916",1113,21.817499,1228.697509,67.557502,162.619995,1057.560058,27.952777,5.6138889,64.444442,0,372.638885,-34.13158489,116.4446945
"spp916",1078,25.0125,1129.089965,66.877502,168.304992,1065.770019,30.3558837,5.0558822,79.441177,0,491.352935,-33.17172324,116.0523203
"spp916",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp916",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp916",1081,22.204999,669.599975,72.917503,183.527496,969.132507,30.6090911,5.3060607,54.515151,0,178.575759,-33.34127146,117.6384722
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",1097,22.667499,943.145019,70.785003,207.649993,993.130004,29.6212127,4.7878787,68.666664,0,340.151519,-33.68055132,116.5128719
"spp916",1098,22.3325,925.04248,79.084999,278.91751,1057.21997,29.4542846,5.3428569,59,0,235.085708,-33.73735782,117.0436644
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",1097,22.667499,943.145019,70.785003,207.649993,993.130004,29.6212127,4.7878787,68.666664,0,340.151519,-33.68055132,116.5128719
"spp916",1096,24.094999,1227.847534,66.75,196.554992,1085.557495,29.6611114,5.0527778,75.777778,0,470.75,-33.62196122,115.9826193
"spp916",997,29.747499,550.450012,77.042503,264.022491,1134.974975,34.178125,5.55625,64.625,0,194.75,-31.43215814,116.8457846
"spp916",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp916",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp916",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp916",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp916",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp916",974,31.53,507.005004,56.697498,132.6875,852.025024,33.7818176,4.5969696,41.030303,0,114.393936,-31.24201031,119.5085807
"spp916",998,23.8225,456.359985,73,178.957504,1011.30249,33.8176483,5.4352939,57.176471,0,156.029418,-31.48758337,117.3663838
"spp916",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp916",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp916",973,19.3425,450.695007,69.182502,132.820007,1038.805053,33.8571441,4.6428569,45.2,0,126.285713,-31.19381831,118.9881114
"spp916",995,23.315521,632.641235,80.763359,488.465637,1234.10437,31.4857147,8.377143,83.342857,0,370.171417,-31.31607805,115.8061287
"spp916",999,24.497499,434.037506,69.065002,175.027496,985.957519,33.55,5.1722221,49.916667,45,135.166671,-31.5412614,117.887477
"spp916",999,24.497499,434.037506,69.065002,175.027496,985.957519,33.55,5.1722221,49.916667,45,135.166671,-31.5412614,117.887477
"spp916",999,24.497499,434.037506,69.065002,175.027496,985.957519,33.55,5.1722221,49.916667,45,135.166671,-31.5412614,117.887477
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",996,28.5125,679.794982,72.132499,228.330001,1126.60498,33.4257141,6.1799999,76.400001,0,318.228576,-31.37498867,116.3256945
"spp916",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp916",1079,22.692499,1005.155029,71.702499,201.770004,1011.494995,30.4810821,4.3729728,72.810813,0,341.756744,-33.23001579,116.5805092
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",966,22.191823,571.669799,82.5,500.364776,1209.38684,30.3928558,8.875,87.14286,0,311.428558,-30.80768464,115.3580747
"spp916",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp916",940,19.2525,484.012512,71.974998,146.577499,1128.512451,34.7657135,6.0171428,63.57143,0,182.485717,-30.47868689,116.4592115
"spp916",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp916",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp916",972,24.84,425.220001,64.462501,113.507499,1079.939941,33.9,5.161111,47.916667,0,130.472229,-31.14387829,118.4680851
"spp916",944,32.595001,444.407501,68.684997,115.940002,1127.517456,34.409375,4.89375,44.96875,52,123.15625,-30.69488109,118.5266629
"spp916",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp916",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp916",968,21.229999,605.5,71.915,187.137496,1135.680053,34.0625,6.14375,70.65625,0,237.8125,-30.92669251,116.3927121
"spp916",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp916",969,19.475,479.232513,74.434997,157.217498,1061.347534,34.1171417,5.9371429,60.57143,0,170.371429,-30.98359715,116.9108154
"spp916",967,21.024999,637.09497,77.735,383.135009,1230.16748,32.6714294,7.1714286,80.371429,0,302.885711,-30.86805399,115.875127
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1023,35.052501,683.505004,73.962501,207.190002,1097.597534,33.6657135,4.8914287,70.942855,0,255.142852,-31.88104764,116.7802445
"spp916",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp916",971,25.784999,412.592498,63.825,89.1025,1132.182495,34.03125,5.425,49.96875,0,134.6875,-31.0921929,117.9485169
"spp916",1041,27.757062,530.090393,81.559318,460.68927,1073.084716,30.2095245,9.2238098,84.952377,0,443.761901,-32.21310611,115.6665084
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1022,26.465,782.647521,72.862503,215.512496,1091.92749,32.4114288,6.4971427,81.714286,0,448.571441,-31.82360713,116.2581528
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1000,21.415,445.315002,74.879997,167.847503,1080.362548,33.254544,4.9,48.848484,0,137.030303,-31.5931893,118.409049
"spp916",1023,35.052501,683.505004,73.962501,207.190002,1097.597534,33.6657135,4.8914287,70.942855,0,255.142852,-31.88104764,116.7802445
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
"spp916",1025,23.1375,459.742492,71.470001,88.355003,892.227478,32.8399993,4.8171428,53.885715,43,145.057144,-31.99067034,117.8259582
"spp916",1021,26.969564,618.32611,81.552177,507.552185,1221.491333,30.8391296,9.1,85.95652,0,426.260864,-31.76441802,115.7365913
